index,wall_time,sim_time_ns,object_x,object_y,object_z,tcp_x,tcp_y,tcp_z,dist_tcp_object,attached_state,object_disp_from_start,tcp_disp_from_start,object_step,tcp_step,anomaly_detached_object_motion,anomaly_far_attached,anomaly_object_moves_more_than_tcp
30,1773731944.487574,1773731944487577838,-0.42,8.409937492055881e-20,0.8749994277780444,-0.03275000000000006,0.4214499999611738,0.7695089999135591,0.5819887415906819,,0.0,1.1102230246251565e-16,0.0,1.1102230246251565e-16,False,False,False
31,1773731944.5374663,1773731944537470985,-0.42,8.409937492055881e-20,0.8749994277780444,-0.032749999999999946,0.4214499999611738,0.7695089999135591,0.581988741590682,,0.0,0.0,0.0,1.1102230246251565e-16,False,False,False
32,1773731944.5874708,1773731944587473691,-0.42,8.409937492055881e-20,0.8749994277780444,-0.032749999999999946,0.4214499999611738,0.7695089999135591,0.581988741590682,,0.0,0.0,0.0,0.0,False,False,False
33,1773731944.6374729,1773731944637475958,-0.42,8.409937492055881e-20,0.8749994277780444,-0.032749999999999946,0.4214499999611738,0.7695089999135591,0.581988741590682,,0.0,0.0,0.0,0.0,False,False,False
34,1773731944.6875196,1773731944687522374,-0.42,8.409937492055881e-20,0.8749994277780444,-0.032749999999999946,0.4214499999611738,0.7695089999135591,0.581988741590682,,0.0,0.0,0.0,0.0,False,False,False
35,1773731944.7374542,1773731944737456720,-0.42,8.409937492055881e-20,0.8749994277780444,-0.032749999999999946,0.4214499999611738,0.7695089999135591,0.581988741590682,,0.0,0.0,0.0,0.0,False,False,False
36,1773731944.7893612,1773731944789364527,-0.42,8.409937492055881e-20,0.8749994277780444,-0.032749999999999946,0.4214499999611738,0.7695089999135591,0.581988741590682,,0.0,0.0,0.0,0.0,False,False,False
37,1773731944.8374949,1773731944837497552,-0.42,8.409937492055881e-20,0.8749994277780444,-0.032749999999999946,0.4214499999611738,0.7695089999135591,0.581988741590682,,0.0,0.0,0.0,0.0,False,False,False
38,1773731944.8874974,1773731944887501358,-0.42,8.409937492055881e-20,0.8749994277780444,-0.032749999999999946,0.4214499999611738,0.7695089999135591,0.581988741590682,,0.0,0.0,0.0,0.0,False,False,False
39,1773731944.9375596,1773731944937563704,-0.42,8.409937492055881e-20,0.8749994277780444,-0.032749999999999946,0.4214499999611738,0.7695089999135591,0.581988741590682,,0.0,0.0,0.0,0.0,False,False,False
40,1773731944.9875424,1773731944987545590,-0.42,8.409937492055881e-20,0.8749994277780444,-0.032749999999999946,0.4214499999611738,0.7695089999135591,0.581988741590682,,0.0,0.0,0.0,0.0,False,False,False
41,1773731945.037562,1773731945037565806,-0.42,8.409937492055881e-20,0.8749994277780444,-0.032749999999999946,0.4214499999611738,0.7695089999135591,0.581988741590682,,0.0,0.0,0.0,0.0,False,False,False
42,1773731945.0875938,1773731945087597972,-0.42,8.409937492055881e-20,0.8749994277780444,-0.032749999999999946,0.4214499999611738,0.7695089999135591,0.581988741590682,,0.0,0.0,0.0,0.0,False,False,False
43,1773731945.137429,1773731945137432159,-0.42,8.409937492055881e-20,0.8749994277780444,-0.032749999999999946,0.4214499999611738,0.7695089999135591,0.581988741590682,,0.0,0.0,0.0,0.0,False,False,False
44,1773731945.187509,1773731945187514045,-0.42,8.409937492055881e-20,0.8749994277780444,-0.032749999999999946,0.4214499999611738,0.7695089999135591,0.581988741590682,,0.0,0.0,0.0,0.0,False,False,False
45,1773731945.2375658,1773731945237568801,-0.42,8.409937492055881e-20,0.8749994277780444,-0.032749999999999946,0.4214499999611738,0.7695089999135591,0.581988741590682,,0.0,0.0,0.0,0.0,False,False,False
46,1773731945.2875423,1773731945287547057,-0.42,8.409937492055881e-20,0.8749994277780444,-0.032749999999999946,0.4214499999611738,0.7695089999135591,0.581988741590682,,0.0,0.0,0.0,0.0,False,False,False
47,1773731945.3375466,1773731945337550343,-0.42,8.409937492055881e-20,0.8749994277780444,-0.032749999999999946,0.4214499999611738,0.7695089999135591,0.581988741590682,,0.0,0.0,0.0,0.0,False,False,False
48,1773731945.3875134,1773731945387517660,-0.42,8.409937492055881e-20,0.8749994277780444,-0.032749999999999946,0.4214499999611738,0.7695089999135591,0.581988741590682,,0.0,0.0,0.0,0.0,False,False,False
49,1773731945.4398842,1773731945439887355,-0.42,8.409937492055881e-20,0.8749994277780444,-0.032749999999999946,0.4214499999611738,0.7695089999135591,0.581988741590682,,0.0,0.0,0.0,0.0,False,False,False
50,1773731945.4887474,1773731945488751086,-0.42,8.409937492055881e-20,0.8749994277780444,-0.032749999999999946,0.4214499999611738,0.7695089999135591,0.581988741590682,,0.0,0.0,0.0,0.0,False,False,False
51,1773731945.5377197,1773731945537725377,-0.42,8.409937492055881e-20,0.8749994277780444,-0.032749999999999946,0.4214499999611738,0.7695089999135591,0.581988741590682,,0.0,0.0,0.0,0.0,False,False,False
52,1773731945.5879946,1773731945588003772,-0.42,8.409937492055881e-20,0.8749994277780444,-0.032749999999999946,0.4214499999611738,0.7695089999135591,0.581988741590682,,0.0,0.0,0.0,0.0,False,False,False
53,1773731945.6394012,1773731945639405582,-0.42,8.409937492055881e-20,0.8749994277780444,-0.032749999999999835,0.4214499999611738,0.769508999913559,0.581988741590682,,0.0,1.5700924586837752e-16,0.0,1.5700924586837752e-16,False,False,False
54,1773731945.6875608,1773731945687565526,-0.42,8.409937492055881e-20,0.8749994277780444,-0.032749999999999946,0.4214499999611738,0.7695089999135591,0.581988741590682,,0.0,0.0,0.0,1.5700924586837752e-16,False,False,False
55,1773731945.7385945,1773731945738599978,-0.42,8.409937492055881e-20,0.8749994277780444,-0.032749999999999946,0.4214499999611738,0.7695089999135591,0.581988741590682,,0.0,0.0,0.0,0.0,False,False,False
56,1773731945.7892523,1773731945789256971,-0.42,8.409937492055881e-20,0.8749994277780444,-0.032749999999999946,0.4214499999611738,0.7695089999135591,0.581988741590682,,0.0,0.0,0.0,0.0,False,False,False
57,1773731945.8385315,1773731945838537230,-0.42,8.409937492055881e-20,0.8749994277780444,-0.032749999999999946,0.4214499999611738,0.7695089999135591,0.581988741590682,,0.0,0.0,0.0,0.0,False,False,False
58,1773731945.8875191,1773731945887523861,-0.42,8.409937492055881e-20,0.8749994277780444,-0.03275000000000017,0.4214499999611738,0.7695089999135591,0.5819887415906818,,0.0,2.220446049250313e-16,0.0,2.220446049250313e-16,False,False,False
59,1773731945.93755,1773731945937553637,-0.42,8.409937492055881e-20,0.8749994277780444,-0.03275000000000017,0.4214499999611738,0.7695089999135591,0.5819887415906818,,0.0,2.220446049250313e-16,0.0,0.0,False,False,False
60,1773731945.9876142,1773731945987621143,-0.42,8.409937492055881e-20,0.8749994277780444,-0.03275000000000017,0.4214499999611738,0.7695089999135591,0.5819887415906818,,0.0,2.220446049250313e-16,0.0,0.0,False,False,False
61,1773731946.037498,1773731946037501040,-0.42,8.409937492055881e-20,0.8749994277780444,-0.032749999999999946,0.4214499999611738,0.7695089999135591,0.581988741590682,,0.0,0.0,0.0,2.220446049250313e-16,False,False,False
62,1773731946.0896902,1773731946089694726,-0.42,8.409937492055881e-20,0.8749994277780444,-0.032749999999999946,0.4214499999611738,0.7695089999135591,0.581988741590682,,0.0,0.0,0.0,0.0,False,False,False
63,1773731946.1374679,1773731946137471562,-0.42,8.409937492055881e-20,0.8749994277780444,-0.032749999999999946,0.4214499999611738,0.7695089999135591,0.581988741590682,,0.0,0.0,0.0,0.0,False,False,False
64,1773731946.1874657,1773731946187470169,-0.42,8.409937492055881e-20,0.8749994277780444,-0.032749999999999946,0.4214499999611738,0.7695089999135591,0.581988741590682,,0.0,0.0,0.0,0.0,False,False,False
65,1773731946.2375665,1773731946237570214,-0.42,8.409937492055881e-20,0.8749994277780444,-0.032749999999999946,0.4214499999611738,0.7695089999135591,0.581988741590682,,0.0,0.0,0.0,0.0,False,False,False
66,1773731946.2888827,1773731946288885694,-0.42,8.409937492055881e-20,0.8749994277780444,-0.032749999999999946,0.4214499999611738,0.7695089999135591,0.581988741590682,,0.0,0.0,0.0,0.0,False,False,False
67,1773731946.3374655,1773731946337468587,-0.42,8.409937492055881e-20,0.8749994277780444,-0.032749999999999946,0.4214499999611738,0.7695089999135591,0.581988741590682,,0.0,0.0,0.0,0.0,False,False,False
68,1773731946.3891797,1773731946389182585,-0.42,8.409937492055881e-20,0.8749994277780444,-0.032749999999999946,0.4214499999611738,0.7695089999135591,0.581988741590682,,0.0,0.0,0.0,0.0,False,False,False
69,1773731946.4375563,1773731946437562579,-0.42,8.409937492055881e-20,0.8749994277780444,-0.032749999999999946,0.4214499999611738,0.7695089999135591,0.581988741590682,,0.0,0.0,0.0,0.0,False,False,False
70,1773731946.4875753,1773731946487580645,-0.42,8.409937492055881e-20,0.8749994277780444,-0.032749999999999946,0.4214499999611738,0.7695089999135591,0.581988741590682,,0.0,0.0,0.0,0.0,False,False,False
71,1773731946.5375233,1773731946537526661,-0.42,8.409937492055881e-20,0.8749994277780444,-0.032749999999999946,0.4214499999611738,0.7695089999135591,0.581988741590682,,0.0,0.0,0.0,0.0,False,False,False
72,1773731946.5874345,1773731946587437628,-0.42,8.409937492055881e-20,0.8749994277780444,-0.032749999999999946,0.4214499999611738,0.7695089999135593,0.581988741590682,,0.0,1.1102230246251565e-16,0.0,1.1102230246251565e-16,False,False,False
73,1773731946.6376145,1773731946637618573,-0.42,8.409937492055881e-20,0.8749994277780444,-0.032749999999999946,0.4214499999611738,0.7695089999135593,0.581988741590682,,0.0,1.1102230246251565e-16,0.0,0.0,False,False,False
74,1773731946.687454,1773731946687457610,-0.42,8.409937492055881e-20,0.8749994277780444,-0.032749999999999946,0.4214499999611738,0.7695089999135591,0.581988741590682,,0.0,0.0,0.0,1.1102230246251565e-16,False,False,False
75,1773731946.7374418,1773731946737443736,-0.42,8.409937492055881e-20,0.8749994277780444,-0.032749999999999946,0.4214499999611738,0.7695089999135591,0.581988741590682,,0.0,0.0,0.0,0.0,False,False,False
76,1773731946.7878964,1773731946787900030,-0.42,8.409937492055881e-20,0.8749994277780444,-0.032749999999999946,0.4214499999611738,0.7695089999135591,0.581988741590682,,0.0,0.0,0.0,0.0,False,False,False
77,1773731946.8374841,1773731946837486849,-0.42,8.409937492055881e-20,0.8749994277780444,-0.032749999999999946,0.4214499999611738,0.7695089999135591,0.581988741590682,,0.0,0.0,0.0,0.0,False,False,False
78,1773731946.887781,1773731946887784923,-0.42,8.409937492055881e-20,0.8749994277780444,-0.032749999999999946,0.4214499999611738,0.7695089999135591,0.581988741590682,,0.0,0.0,0.0,0.0,False,False,False
79,1773731946.9401383,1773731946940142598,-0.42,8.409937492055881e-20,0.8749994277780444,-0.032749999999999946,0.4214499999611738,0.7695089999135591,0.581988741590682,,0.0,0.0,0.0,0.0,False,False,False
80,1773731946.9875634,1773731946987566657,-0.42,8.409937492055881e-20,0.8749994277780444,-0.032749999999999946,0.4214499999611738,0.7695089999135591,0.581988741590682,,0.0,0.0,0.0,0.0,False,False,False
81,1773731947.0379272,1773731947037929771,-0.42,8.409937492055881e-20,0.8749994277780444,-0.032749999999999946,0.4214499999611738,0.7695089999135591,0.581988741590682,,0.0,0.0,0.0,0.0,False,False,False
82,1773731947.0875378,1773731947087540239,-0.42,8.409937492055881e-20,0.8749994277780444,-0.032749999999999946,0.4214499999611738,0.7695089999135591,0.581988741590682,,0.0,0.0,0.0,0.0,False,False,False
83,1773731947.1375933,1773731947137596945,-0.42,8.409937492055881e-20,0.8749994277780444,-0.032749999999999946,0.4214499999611738,0.7695089999135591,0.581988741590682,,0.0,0.0,0.0,0.0,False,False,False
84,1773731947.187553,1773731947187556991,-0.42,8.409937492055881e-20,0.8749994277780444,-0.032749999999999946,0.4214499999611738,0.7695089999135591,0.581988741590682,,0.0,0.0,0.0,0.0,False,False,False
85,1773731947.2376132,1773731947237618467,-0.42,8.409937492055881e-20,0.8749994277780444,-0.032749999999999946,0.4214499999611738,0.7695089999135591,0.581988741590682,,0.0,0.0,0.0,0.0,False,False,False
86,1773731947.2876296,1773731947287633463,-0.42,8.409937492055881e-20,0.8749994277780444,-0.032749999999999946,0.4214499999611738,0.7695089999135591,0.581988741590682,,0.0,0.0,0.0,0.0,False,False,False
87,1773731947.3375247,1773731947337527440,-0.42,8.409937492055881e-20,0.8749994277780444,-0.032749999999999835,0.4214499999611738,0.7695089999135591,0.581988741590682,,0.0,1.1102230246251565e-16,0.0,1.1102230246251565e-16,False,False,False
88,1773731947.38753,1773731947387532266,-0.42,8.409937492055881e-20,0.8749994277780444,-0.03275000000000017,0.4214499999611738,0.7695089999135591,0.5819887415906818,,0.0,2.220446049250313e-16,0.0,3.3306690738754696e-16,False,False,False
89,1773731947.4375675,1773731947437570892,-0.42,8.409937492055881e-20,0.8749994277780444,-0.03275000000000017,0.4214499999611738,0.7695089999135591,0.5819887415906818,,0.0,2.220446049250313e-16,0.0,0.0,False,False,False
90,1773731947.487599,1773731947487602618,-0.42,8.409937492055881e-20,0.8749994277780444,-0.03275000000000017,0.4214499999611738,0.7695089999135591,0.5819887415906818,,0.0,2.220446049250313e-16,0.0,0.0,False,False,False
91,1773731947.5376081,1773731947537610354,-0.42,8.409937492055881e-20,0.8749994277780444,-0.032749999999999835,0.4214499999611738,0.7695089999135591,0.581988741590682,,0.0,1.1102230246251565e-16,0.0,3.3306690738754696e-16,False,False,False
92,1773731947.5893373,1773731947589340412,-0.42,8.409937492055881e-20,0.8749994277780444,-0.032749999999999946,0.4214499999611738,0.7695089999135591,0.581988741590682,,0.0,0.0,0.0,1.1102230246251565e-16,False,False,False
93,1773731947.6376138,1773731947637617617,-0.42,8.409937492055881e-20,0.8749994277780444,-0.032749999999999946,0.4214499999611738,0.7695089999135591,0.581988741590682,,0.0,0.0,0.0,0.0,False,False,False
94,1773731947.687471,1773731947687474034,-0.42,8.409937492055881e-20,0.8749994277780444,-0.032749999999999946,0.4214499999611738,0.7695089999135591,0.581988741590682,,0.0,0.0,0.0,0.0,False,False,False
95,1773731947.7375448,1773731947737547779,-0.42,8.409937492055881e-20,0.8749994277780444,-0.032749999999999946,0.4214499999611738,0.7695089999135591,0.581988741590682,,0.0,0.0,0.0,0.0,False,False,False
96,1773731947.7875097,1773731947787514776,-0.42,8.409937492055881e-20,0.8749994277780444,-0.03275000000000017,0.4214499999611738,0.7695089999135591,0.5819887415906818,,0.0,2.220446049250313e-16,0.0,2.220446049250313e-16,False,False,False
97,1773731947.8375027,1773731947837506122,-0.42,8.409937492055881e-20,0.8749994277780444,-0.03275000000000017,0.4214499999611738,0.7695089999135591,0.5819887415906818,,0.0,2.220446049250313e-16,0.0,0.0,False,False,False
98,1773731947.8876028,1773731947887605157,-0.42,8.409937492055881e-20,0.8749994277780444,-0.03275000000000017,0.4214499999611738,0.7695089999135591,0.5819887415906818,,0.0,2.220446049250313e-16,0.0,0.0,False,False,False
99,1773731947.9376774,1773731947937683523,-0.42,8.409937492055881e-20,0.8749994277780444,-0.032749999999999946,0.4214499999611738,0.7695089999135591,0.581988741590682,,0.0,0.0,0.0,2.220446049250313e-16,False,False,False
100,1773731947.988387,1773731947988391476,-0.42,8.409937492055881e-20,0.8749994277780444,-0.032749999999999946,0.4214499999611738,0.7695089999135591,0.581988741590682,,0.0,0.0,0.0,0.0,False,False,False
101,1773731948.038315,1773731948038319273,-0.42,8.409937492055881e-20,0.8749994277780444,-0.032749999999999946,0.4214499999611738,0.7695089999135591,0.581988741590682,,0.0,0.0,0.0,0.0,False,False,False
102,1773731948.0874617,1773731948087465033,-0.42,8.409937492055881e-20,0.8749994277780444,-0.032749999999999946,0.4214499999611738,0.7695089999135591,0.581988741590682,,0.0,0.0,0.0,0.0,False,False,False
103,1773731948.1374745,1773731948137477209,-0.42,8.409937492055881e-20,0.8749994277780444,-0.032749999999999946,0.4214499999611738,0.7695089999135591,0.581988741590682,,0.0,0.0,0.0,0.0,False,False,False
104,1773731948.187589,1773731948187595705,-0.42,8.409937492055881e-20,0.8749994277780444,-0.032749999999999946,0.4214499999611738,0.7695089999135591,0.581988741590682,,0.0,0.0,0.0,0.0,False,False,False
105,1773731948.2375028,1773731948237505751,-0.42,8.409937492055881e-20,0.8749994277780444,-0.032749999999999946,0.4214499999611738,0.7695089999135591,0.581988741590682,,0.0,0.0,0.0,0.0,False,False,False
106,1773731948.2875366,1773731948287541647,-0.42,8.409937492055881e-20,0.8749994277780444,-0.032749999999999946,0.4214499999611738,0.7695089999135591,0.581988741590682,,0.0,0.0,0.0,0.0,False,False,False
107,1773731948.3375204,1773731948337523173,-0.42,8.409937492055881e-20,0.8749994277780444,-0.032749999999999946,0.4214499999611738,0.7695089999135591,0.581988741590682,,0.0,0.0,0.0,0.0,False,False,False
